uid,level,vip_type,vip_status,time_after
316368264,4,1,0,192900
11791401,5,2,1,192754
383359466,3,0,0,192680
407316227,2,0,0,192233
434953938,2,0,0,192140
74421732,3,1,1,191740
405595965,4,0,0,191665
17743853,5,0,0,191635
60179651,4,1,1,191596
349209180,4,1,1,191489
397646979,3,1,0,191425
345593426,3,0,0,191340
272242860,4,1,0,191215
9113574,5,1,0,190974
387681338,4,0,0,190617
352442281,3,0,0,190670
9156851,5,0,0,190689
9156851,5,0,0,190679
71971833,5,1,1,190400
12292575,5,2,1,190248
21688442,5,1,0,190024
479900349,3,0,0,189800
289607672,4,2,1,189618
384818636,3,0,0,189666
488382135,3,0,0,189438
488292048,2,0,0,189473
399494042,2,0,0,189298
95121342,5,1,1,189234
327265297,4,1,0,189195
397970804,4,0,0,188698
352409817,4,1,0,188616
382655418,2,0,0,188414
312291842,4,0,0,187953
357698140,3,0,0,187921
439405832,3,0,0,187801
405812184,2,0,0,187780
118542304,4,2,1,187660
36002043,5,2,1,187450
9119343,3,0,0,187402
283760031,5,1,0,187387
400535831,2,0,0,187327
387681338,4,0,0,187250
30890441,2,0,0,187083
472193218,3,0,0,187103
497588205,3,0,0,186801
313204463,3,1,0,186722
382182372,4,1,0,186501
383407530,4,0,0,186440
374803640,4,1,1,186375
42382254,5,0,0,186153
574650599,2,0,0,186137
133294293,3,0,0,185913
451021237,3,2,1,185892
395253316,3,0,0,185629
402567099,2,0,0,185621
360420163,3,0,0,185443
298693610,3,0,0,185482
283455051,4,0,0,185190
398251259,3,1,1,185242
10520836,4,0,0,185083
27610896,4,0,0,185027
483560857,2,0,0,184964
408258347,3,0,0,184951
104500965,3,0,0,184667
393087769,3,0,0,184750
201438455,5,1,0,184710
45921521,5,1,1,184518
390246884,4,0,0,184386
398189589,3,0,0,184378
179774284,2,0,0,184449
447650463,2,0,0,183703
384029212,4,0,0,183244
185635435,4,0,0,183289
107674439,6,1,0,183315
11931161,5,2,1,183095
26784209,5,1,0,183051
234033890,5,2,1,182914
527723763,2,0,0,182803
88456868,5,2,1,182825
350633724,4,1,0,182670
286770090,4,1,1,182058
52835027,3,0,0,181807
536403834,2,1,1,181595
259178352,4,0,0,181447
393691184,3,0,0,181452
453895010,3,0,0,181283
62483363,5,2,1,180946
108820140,3,0,0,180902
494494832,3,2,1,180774
21367841,5,1,0,180739
382543033,2,0,0,180678
164757931,4,0,0,180645
427394124,2,0,0,180617
205449324,5,2,1,180554
362784858,4,0,0,180051
170283681,3,0,0,179743
35610434,4,0,0,179571
16813258,3,0,0,179343
403614426,4,0,0,179050
327548886,3,0,0,178856
494366579,3,0,0,178393
318816367,3,0,0,178247
8056283,5,1,0,177992
416149994,3,0,0,178004
209253360,5,1,0,177757
456357494,2,1,1,177724
278800019,4,2,1,177446
454504599,2,0,0,177205
173760121,5,0,0,177034
498462672,2,0,0,177033
385430474,3,0,0,177048
305189040,4,1,0,176823
344026736,3,0,0,176430
35307134,4,0,0,176259
481814680,3,0,0,176089
445369137,2,0,0,175987
66394305,5,2,1,175970
135893609,3,0,0,175431
507507942,2,0,0,174972
23797953,5,2,1,174901
97154632,4,0,0,174778
29331678,5,1,0,174070
168576811,4,1,1,174131
350159130,4,2,1,173897
496249124,2,0,0,173864
314773416,4,1,1,173788
330449851,3,0,0,173521
473659268,2,1,0,173406
375160818,3,0,0,172822
178090715,4,0,0,172439
407375099,3,1,0,172397
178090715,4,0,0,172284
396902996,5,1,0,171359
240747020,5,1,1,171329
323879982,4,1,1,171064
306979839,3,1,0,171030
295954858,2,0,0,171000
436188575,4,0,0,170927
95771967,5,1,1,170643
19754496,5,0,0,170010
478018438,2,0,0,169967
21051597,5,1,0,169794
383357784,2,1,0,169415
446861111,2,0,0,169170
283721264,2,0,0,169137
178517424,4,1,0,168806
446581812,2,0,0,168511
316610266,4,2,1,168340
436104517,3,0,0,168232
85278270,4,0,0,167975
450096331,3,0,0,167783
414418753,2,0,0,167755
471972549,3,0,0,167337
523667363,2,0,0,167246
95985226,4,0,0,165831
436316446,3,0,0,165707
472513819,2,0,0,165614
393190179,4,0,0,165512
346063268,3,0,0,165433
68568761,5,2,1,165170
416584049,4,1,1,165103
255253685,5,1,0,164917
507245374,2,0,0,164639
104192600,2,0,0,163985
108822138,5,0,0,163488
455835409,3,0,0,163341
496964392,2,0,0,163049
284780506,3,0,0,162634
453526187,3,0,0,162197
284943717,4,1,1,161659
488892555,2,0,0,161432
25052707,4,1,0,161191
20296810,5,0,0,160933
90598615,4,1,1,160559
82349676,4,1,0,160610
92669734,2,0,0,160593
397874293,5,1,1,160317
72548124,3,0,0,159550
13958442,5,1,0,158845
277746608,3,0,0,158451
409813107,3,0,0,157974
342236133,3,0,0,157928
432330171,3,0,0,157449
259655637,4,0,0,157304
401030148,2,0,0,157045
364729199,4,0,0,156972
436873906,3,0,0,156920
263252251,5,1,1,156875
42023106,5,1,0,156532
247983896,4,0,0,156054
162608506,2,0,0,155866
211245052,4,0,0,155690
456287836,3,1,1,155055
444400057,3,1,0,154816
13803278,4,0,0,154653
240281948,4,0,0,154512
470030518,3,0,0,154403
17917848,5,2,1,154286
291225118,4,1,0,154159
96474750,4,0,0,154124
398007082,2,0,0,154105
32174950,5,0,0,153976
173243313,3,0,0,153658
185964970,3,1,1,153700
256204352,4,0,0,153449
544506383,2,0,0,153431
544506383,2,0,0,153409
391598322,5,2,1,153339
232508477,4,0,0,153207
393928720,2,0,0,153080
111073982,3,0,0,153005
526142665,2,0,0,153003
393648179,4,1,1,152969
269834732,3,0,0,152113
122644675,4,0,0,152141
174009305,4,0,0,151401
39281276,5,1,1,151335
17420437,3,0,0,151010
347479828,4,0,0,150207
259481336,4,1,0,150280
415387829,3,0,0,150052
353563495,3,1,1,149963
98796505,3,0,0,150061
38208348,5,0,0,150039
45771408,4,1,0,149946
12531246,5,1,1,149936
371558259,4,0,0,149649
433275109,3,0,0,149324
86517093,5,0,0,149276
367318377,4,0,0,148939
174000585,3,0,0,148720
336049144,3,0,0,148561
24349864,3,0,0,148523
64902336,4,0,0,148629
68463031,5,2,1,148366
476075432,3,0,0,148277
32125115,3,0,0,148290
488934776,3,0,0,148258
93006915,5,2,1,148134
7655399,5,1,1,147964
518051626,2,0,0,147738
220093429,5,1,0,147270
289876618,2,0,0,147127
441000131,2,0,0,146933
23746841,4,0,0,146879
100476186,4,2,1,146858
12329039,5,0,0,146813
447979354,2,0,0,146658
35174532,5,0,0,146184
419346392,2,0,0,146200
35174532,5,0,0,146192
310774531,4,0,0,145872
497112129,2,0,0,145835
350540127,4,0,0,145706
73128180,5,0,0,145649
449558795,2,1,1,145397
93334458,4,0,0,145188
250847671,4,0,0,145064
179160754,5,0,0,145342
119111218,3,0,0,145341
512962047,2,0,0,145054
7102701,5,1,0,144742
479604172,3,0,0,144539
40350510,3,0,0,144152
326245922,4,1,0,144345
40350510,3,0,0,144126
18730328,5,0,0,143802
476104573,3,1,0,143713
88165757,4,1,1,143386
91435863,5,1,1,143344
168539364,4,0,0,142952
383116547,3,0,0,142871
195827225,5,2,1,142931
174163287,5,2,1,142846
399814001,4,1,1,142487
565818996,2,0,0,142200
199514362,3,0,0,142277
29107091,5,1,0,142221
477773451,2,0,0,141317
307532474,4,0,0,141186
427505125,4,1,1,141134
481040178,2,0,0,140517
32153974,4,1,0,140223
348391977,4,0,0,140037
583449062,2,0,0,139149
263675244,4,0,0,138507
229118923,4,0,0,138167
548515148,2,1,0,137903
32978214,2,0,0,137996
382582500,3,0,0,137991
271330878,3,2,1,137116
285347097,5,0,0,136935
435039421,4,0,0,136588
45036115,5,2,1,136400
434739862,4,0,0,136478
171448202,4,1,1,136100
68110805,3,0,0,135907
331165602,3,0,0,135901
228350291,5,1,1,135378
265475880,4,0,0,134810
167557262,4,1,0,133908
49720548,5,1,1,133667
39837952,5,2,1,132618
171448202,4,1,1,131084
301688734,5,1,1,130224
484972032,3,0,0,130191
171448202,4,1,1,130024
14728744,5,0,0,129807
36507434,5,1,1,120293
269168801,3,0,0,119836
26642252,4,0,0,117403
19946387,3,0,0,117156
16534143,2,0,0,116536
406666,6,2,1,116441
378004057,3,0,0,116212
114082890,5,2,1,116065
7259002,4,0,0,115152
438559636,2,0,0,114800
215769,4,0,0,114719
123148681,5,1,0,114390
27391331,5,0,0,114076
37881154,5,1,0,113377
226356930,4,0,0,113105
96280996,5,0,0,112994
472744132,2,1,0,112994
306808997,3,0,0,112898
482451250,2,0,0,112457
348734572,4,2,1,112561
35083086,5,0,0,112276
202345260,5,2,1,111890
20169566,4,2,1,111355
443350737,3,0,0,111341
499621176,2,0,0,111379
19269180,5,2,1,111062
13818603,5,2,1,110887
24263646,5,2,1,110629
350116637,3,0,0,110624
13730954,5,1,0,110425
179630349,4,1,0,110503
38596824,3,0,0,110382
22734642,4,1,0,110270
241248030,4,0,0,110154
24629870,4,1,1,110109
293303516,3,0,0,109973
439049406,2,0,0,109588
471489681,3,0,0,109674
100202717,5,2,1,109540
13102131,5,0,0,109524
86217665,4,1,0,109228
384009724,3,0,0,109225
432391534,2,0,0,109056
274747154,4,1,0,109255
253404324,4,0,0,109215
399987809,3,0,0,109054
12377593,4,0,0,108875
434956580,3,0,0,108855
26545889,3,0,0,108691
381600111,3,1,0,108585
11345102,5,2,1,108571
363658641,4,0,0,108648
351950852,4,0,0,108469
57395343,4,0,0,108492
416942111,3,0,0,108422
411289090,2,0,0,108002
3937918,3,1,1,107922
498952931,3,0,0,107795
8177327,5,1,1,107720
386402918,3,0,0,107521
85931205,3,0,0,107439
217058561,4,1,0,107397
409626812,3,1,0,107350
345545558,4,1,0,107304
85475231,4,0,0,107215
296360213,4,1,0,107113
592756031,2,1,1,107078
393133443,2,0,0,106940
99168631,4,2,1,106845
167106260,3,1,0,106751
276600585,3,0,0,106744
28562391,5,2,1,106653
99997868,4,0,0,106556
280619553,3,0,0,106385
475508317,3,1,0,106321
345610092,4,0,0,106200
14056382,5,0,0,106213
33916413,4,1,0,105900
484926427,2,0,0,105963
42875574,4,0,0,105613
529853115,2,0,0,105596
437464504,2,0,0,105477
79106716,2,0,0,105513
11747838,4,0,0,105413
481629571,3,0,0,105391
5592843,3,0,0,105390
391622123,2,0,0,105364
183720112,2,0,0,105136
383053465,2,0,0,104992
482556908,2,0,0,105030
153743585,4,1,1,104915
482533664,3,1,0,104901
198835963,4,0,0,104902
449838689,2,0,0,104870
238329159,4,0,0,104726
177523980,5,2,1,104710
252630332,4,0,0,104628
122302348,4,1,0,104621
53755555,5,2,1,104692
263100026,4,0,0,104478
177195759,3,0,0,104452
395489406,3,0,0,104371
290917472,3,1,0,104220
3175055,5,1,1,104108
108090849,5,1,0,104032
36296408,4,0,0,103932
97230806,2,1,0,104014
403654394,3,0,0,103961
296843297,3,0,0,103875
90166244,2,0,0,103809
95524491,5,0,0,103763
473824726,3,0,0,103739
13,6,2,1,103763
26144889,4,1,1,103653
420287877,2,0,0,103534
11780934,5,1,1,103443
100878302,3,0,0,103422
516223694,2,0,0,103308
74133673,5,1,1,103270
470875336,3,0,0,103307
188693782,4,1,0,103237
403448262,2,0,0,103180
330372630,3,0,0,103021
330372630,3,0,0,102973
569910824,2,0,0,102923
164793289,5,1,1,102840
194400530,4,1,1,102887
323293378,2,1,0,102511
72836037,4,0,0,102501
399416450,3,1,1,102460
286971213,4,0,0,102221
112779125,2,0,0,102185
482533664,3,1,0,102100
89376527,3,0,0,101915
234314501,4,0,0,101823
25328946,5,2,1,101967
196010327,4,0,0,101767
413036539,4,1,1,101704
7677300,4,0,0,101788
22192566,2,0,0,101707
263703450,5,0,0,101464
321082305,3,0,0,101412
22000969,5,1,1,101172
394503612,3,0,0,101165
42876857,3,0,0,101261
397784544,3,0,0,101201
434849960,4,0,0,101122
548954416,2,0,0,101040
7781076,5,1,0,100999
195288480,3,0,0,100981
454148464,3,0,0,100929
301933778,3,0,0,100881
27280943,5,1,0,100811
506726407,2,1,0,100759
255125226,4,2,1,100679
392077033,2,0,0,100539
351072460,3,2,1,100405
20624550,5,1,0,100205
394948523,3,1,1,100180
471967174,2,0,0,100095
55990356,3,0,0,100145
11236504,4,0,0,100065
252973015,5,1,1,100016
17425338,4,0,0,99711
27029110,5,0,0,99687
148097265,4,0,0,99669
37144116,5,0,0,99362
589254527,2,1,1,99275
485290332,2,1,1,99294
562729115,2,0,0,99249
551257525,2,1,0,99227
544502983,2,0,0,99188
544498034,2,0,0,99175
412220359,3,0,0,98989
175342552,4,0,0,98940
178414256,4,1,0,99030
497588205,3,0,0,99004
431567934,2,0,0,98721
13714766,4,1,1,98680
51252876,5,0,0,98652
39101103,5,2,1,98607
347087401,2,0,0,98557
5028759,5,1,0,98070
385480606,4,0,0,97976
23290057,4,0,0,97942
1524162,5,2,1,97926
310892979,2,0,0,97868
16108889,3,0,0,97695
444185885,2,0,0,97730
474307067,3,0,0,97551
22117255,5,0,0,97579
30968711,5,2,1,97437
336837082,3,0,0,97482
285942977,4,0,0,97382
19763700,3,0,0,97175
396535906,3,0,0,97194
526395108,2,0,0,96974
331529256,2,0,0,96721
581323298,2,0,0,96722
249079804,4,0,0,96570
244265248,2,1,0,96562
9845419,5,0,0,96533
486971545,3,1,1,96419
425960815,2,0,0,96468
433711975,3,0,0,96410
315792712,4,1,1,96322
471170119,3,0,0,96287
48101491,5,1,0,96327
172461658,3,0,0,96325
439937002,2,0,0,96219
39344883,4,0,0,96218
221565,4,0,0,95948
388215340,3,1,0,95941
382128970,3,0,0,95810
360772336,3,0,0,95753
401262885,4,0,0,95600
481390625,3,2,1,95580
294754767,4,0,0,95594
18487656,4,0,0,95485
11862655,5,2,1,95476
28196868,4,0,0,95385
287917249,5,1,1,95395
365831447,2,0,0,95325
4783284,5,2,1,95246
514558576,2,0,0,95104
248567317,3,1,0,95021
432252856,4,1,0,94763
519163127,2,1,0,94473
383848501,4,1,0,94483
544485711,2,0,0,94285
365383536,4,0,0,94405
544491443,2,1,0,94307
544224471,2,0,0,94259
45997238,2,1,0,94200
341395,4,1,1,94100
507895878,2,0,0,94142
304037527,3,0,0,94043
194248248,4,0,0,93883
172999831,5,0,0,93813
482622357,2,0,0,93860
11237138,4,1,0,93793
517864325,2,0,0,93601
299992314,5,1,0,93668
473501756,3,0,0,93645
360363271,3,0,0,93506
475811117,3,0,0,93449
311817122,2,0,0,93325
11890548,5,0,0,93303
12114530,4,0,0,93171
44904710,2,0,0,93044
32406306,5,0,0,93018
120392254,4,1,0,92983
13829522,5,2,1,93050
10332767,4,0,0,92942
22786858,6,2,1,92942
449946820,2,0,0,92884
17004786,5,2,1,92779
17756746,6,1,1,92692
387747818,4,0,0,92504
242209592,3,0,0,92503
353593850,4,0,0,92503
229276,5,2,1,92436
550672969,2,0,0,92500
185536949,3,0,0,92399
476400630,3,1,0,92436
324016953,3,0,0,92411
296031959,3,0,0,92268
6919132,4,0,0,92345
91746649,4,1,1,92186
333857355,3,0,0,92171
558060182,2,0,0,92166
230458623,4,0,0,92035
81674685,3,0,0,91854
412828531,4,1,1,91686
107946943,4,0,0,91347
443621584,2,0,0,91262
277352379,4,0,0,91164
9392548,4,0,0,91153
112989038,3,0,0,91081
277352379,4,0,0,91094
319095360,4,2,1,90960
268106304,3,0,0,90945
24528510,5,1,0,90896
361532853,2,0,0,90805
449493245,2,0,0,90659
489843974,2,0,0,90647
277302751,2,1,0,90636
10826843,4,0,0,90448
104524466,5,1,1,90395
357900022,3,1,0,90442
457219149,3,0,0,90421
457219149,3,0,0,90398
277725549,2,0,0,90274
494759583,2,0,0,90247
548088588,2,0,0,90227
27796631,5,0,0,89994
365065554,4,0,0,89908
91283116,4,1,1,89975
21605655,4,1,0,89857
6266520,5,0,0,89811
44567819,5,2,1,89596
168822888,3,1,0,89605
31436853,5,1,0,89415
432858488,2,0,0,89125
28788967,2,0,0,89170
22036459,5,1,0,89157
255959134,4,0,0,89147
220732815,4,0,0,89129
3169387,5,2,1,89084
43925660,5,0,0,88981
383790942,3,0,0,88897
51166282,4,1,0,88810
95840438,4,0,0,88818
405035193,4,1,0,88711
140629293,5,2,1,88596
359748496,3,0,0,88308
487513620,3,0,0,88166
14828963,3,0,0,88105
5100940,5,1,0,88088
305752894,3,0,0,88122
473995103,3,0,0,87936
22607190,5,0,0,87921
392764546,4,0,0,87811
4235063,5,2,1,87621
497761665,2,0,0,87576
294370268,3,0,0,87516
79596166,4,0,0,87524
263757836,5,1,0,87396
395363542,4,1,1,87472
31501584,4,0,0,87419
359352721,3,0,0,87326
107749385,5,0,0,87184
448220895,4,0,0,87216
521558067,2,0,0,87155
488986317,2,0,0,87062
521558067,2,0,0,87134
341666814,4,0,0,87020
278544621,2,0,0,86982
395851385,2,1,1,86910
34580143,5,2,1,86900
418222074,3,0,0,86781
395882992,3,0,0,86658
271651306,4,0,0,86723
361048505,4,1,1,86701
35435046,5,1,1,86682
232503410,3,0,0,86604
381743985,4,1,1,86533
438786197,4,0,0,86479
36108221,5,0,0,86434
278431551,4,0,0,86389
372334271,4,0,0,86332
509997865,2,0,0,86231
350665532,3,0,0,86303
323659128,4,0,0,86188
499154741,2,0,0,86163
354254875,3,0,0,86064
318937526,5,0,0,86073
42901665,3,1,1,86050
382764456,4,1,0,86037
260936111,2,0,0,85772
36596538,4,0,0,85756
25115235,4,0,0,85822
415403827,2,0,0,85721
2766752,5,2,1,85593
403359320,3,0,0,85604
34055271,3,0,0,85423
278431551,4,0,0,85437
395893986,4,0,0,85441
171510383,5,2,1,85394
382943914,4,1,0,85286
358747122,3,0,0,85319
357781922,4,0,0,85260
455658107,3,1,0,85289
38478636,3,2,1,85192
475416686,2,0,0,85176
40830320,4,1,0,85138
18362480,5,0,0,85061
582095442,2,0,0,85028
388742907,3,0,0,85116
13478961,4,1,0,84777
32287118,5,0,0,84769
478872912,3,1,1,84665
521826971,2,0,0,84577
3357668,5,2,1,84478
355990227,2,0,0,84450
345545558,4,1,0,84387
131623870,4,0,0,84098
277793280,5,0,0,84096
40182488,5,0,0,84150
267354288,3,0,0,84161
12089331,5,0,0,84075
13583167,5,1,1,83895
86417801,3,0,0,84008
396859763,4,0,0,83824
509922954,2,0,0,83989
370349324,4,2,1,83725
265074110,3,0,0,83690
28476100,4,0,0,83615
446014198,2,0,0,83671
356142518,4,1,0,83590
88525045,4,2,1,83402
473952204,3,0,0,83394
39084787,5,0,0,83385
155419018,2,0,0,83520
501457407,2,0,0,83246
372364421,4,0,0,83303
439152246,2,0,0,83116
524351548,2,0,0,83070
501457407,2,0,0,83012
390773309,4,1,0,82907
435138799,3,1,1,82938
235660245,3,0,0,82848
482420311,2,0,0,82897
411877246,3,0,0,82715
31782760,5,1,1,82566
398952233,2,0,0,82546
407657851,4,0,0,82499
38306619,5,2,1,82343
94398823,4,0,0,82218
323043012,3,1,0,82144
316440179,3,1,1,82381
370841933,4,0,0,82288
29134770,5,0,0,82081
29134770,5,0,0,82055
114375944,5,1,1,81896
237662036,4,0,0,81892
285771870,3,0,0,82013
225504721,5,1,1,81881
182876377,4,2,1,81835
291953708,2,0,0,81809
1400801,5,1,0,81685
252154382,3,2,1,81682
525550264,2,0,0,81353
407018581,5,1,0,81318
370498046,4,0,0,81309
434016589,3,0,0,81108
519739602,2,0,0,81224
410262658,3,1,0,81012
38556908,5,0,0,80835
288546564,3,0,0,80815
24509974,5,2,1,80774
431388823,3,0,0,80638
427301760,3,0,0,80620
379467632,3,0,0,80617
482479365,2,0,0,80593
488259097,2,0,0,80326
392192831,3,0,0,80309
444710649,3,0,0,80159
95783758,5,1,1,80170
692346,5,1,0,79874
176033738,4,1,0,80086
123786970,5,2,1,80036
233878480,4,1,0,79998
527022105,2,1,1,79943
372640389,3,0,0,79884
352872809,2,0,0,80065
299687465,2,0,0,79787
351676083,5,0,0,79785
374318985,2,0,0,79691
390280605,4,1,0,79661
11505551,5,0,0,79397
408649340,3,0,0,79339
125224009,3,0,0,79406
472970007,4,1,0,79388
1554630,6,2,1,79363
79690506,4,1,0,79337
514838952,3,1,0,79271
3665498,5,1,1,79247
18030564,5,0,0,79167
345660743,2,1,1,78999
508599470,2,0,0,79007
435287266,4,1,1,78869
91406022,3,0,0,78720
405469693,4,2,1,78966
71578441,4,1,0,78832
143940918,3,0,0,78823
298396272,4,0,0,78897
89750273,2,0,0,78840
375881666,3,2,1,78695
343258800,3,1,0,78494
454120203,3,0,0,78439
404513576,2,0,0,78245
388179509,4,0,0,78221
368936691,3,1,1,78182
289424329,5,0,0,78126
24430440,3,0,0,78350
540375,5,2,1,78276
374425163,4,0,0,78080
175371623,4,1,1,77942
248291926,5,0,0,77840
29986966,3,0,0,78034
381540053,4,0,0,77900
2850650,4,0,0,77783
388653988,3,1,0,77742
12893205,4,2,1,77835
317060467,4,0,0,77750
271831145,2,0,0,77734
131460464,4,2,1,77639
326665733,3,2,1,77603
226610828,5,1,1,77462
447712510,2,0,0,77567
359514852,2,0,0,77449
25197099,2,0,0,77603
188406642,3,0,0,77498
346956775,2,0,0,77394
30824930,5,2,1,77378
22649301,5,1,0,77132
13390748,3,0,0,77286
592619759,2,1,1,77188
19516802,5,1,1,76954
279432093,5,2,1,76842
362849106,4,2,1,76804
451614359,3,0,0,76783
14318000,5,0,0,76772
27430034,5,1,1,76705
479949700,2,0,0,76750
499232792,2,0,0,76492
414418753,2,0,0,76477
358576897,4,1,0,76178
243810797,4,0,0,76165
330190787,3,0,0,76142
358210964,2,0,0,76173
11537323,5,2,1,76122
37820344,4,1,1,76017
296844637,4,1,0,75926
47224977,5,0,0,76098
27221434,5,0,0,75877
45480391,4,0,0,75829
47197181,4,0,0,76045
416470798,4,2,1,75949
287425867,4,0,0,75833
549792625,2,1,1,75798
392686383,4,1,0,75685
364151104,3,2,1,75616
436240741,3,0,0,75556
501449874,3,0,0,75730
25527705,5,0,0,75608
49307102,5,1,1,75699
422679009,3,0,0,75425
11257789,5,1,0,75398
313033813,3,0,0,75239
283757922,3,0,0,75184
12866313,4,2,1,75100
403465370,3,0,0,75014
85838898,3,0,0,74988
391027011,2,0,0,74855
321957153,5,0,0,75127
480780190,2,0,0,75016
403465370,3,0,0,74861
435539064,3,0,0,74719
441497578,3,0,0,74697
471869845,3,0,0,74554
322035209,2,0,0,74513
513274825,2,0,0,74448
265043800,4,0,0,74192
235745507,2,1,1,73745
291621447,2,0,0,73723
526799662,2,0,0,73664
414697327,2,0,0,73601
389670150,2,0,0,73874
93737678,3,0,0,73847
283439843,3,1,0,73433
311550959,4,0,0,73443
453656342,3,0,0,73525
486157386,2,0,0,73263
5504435,6,2,1,73213
13617933,5,1,0,73252
314500447,3,0,0,73209
504623145,3,0,0,72954
2969197,5,2,1,72866
32060674,4,1,0,72739
37764194,5,1,1,72693
229599170,4,0,0,72915
19193652,4,1,1,72904
95211180,4,0,0,72744
254152884,4,0,0,72742
385287509,2,0,0,72724
50316725,4,1,0,72715
1877583,5,2,1,72613
437621788,3,0,0,72585
96274467,3,0,0,72533
297961440,5,0,0,72597
403544440,3,1,0,72531
26351420,5,1,0,72421
32631904,5,1,1,72414
28569645,5,1,0,72560
388835780,4,1,1,72476
43174797,5,1,0,72333
94327611,5,1,0,72231
365404611,3,2,1,72340
291869045,4,0,0,72307
247617492,4,0,0,72140
483519097,3,0,0,72239
4634348,5,0,0,71968
38595140,5,2,1,71917
392361294,4,0,0,71921
347087276,3,0,0,71912
377610902,3,2,1,72016
35231681,4,1,0,71974
358867666,4,0,0,71796
342767349,4,0,0,71727
472397878,3,0,0,71702
299444047,4,0,0,71758
351985323,3,0,0,71734
395578142,3,0,0,71725
356621335,2,0,0,71562
434108752,4,2,1,71652
38490815,4,0,0,71579
9988076,5,1,0,71577
453902662,3,0,0,71354
272019197,4,0,0,71271
431388823,3,0,0,71189
35523305,4,0,0,71141
39203445,5,0,0,71142
11928045,4,0,0,71154
401523372,3,0,0,71026
160376618,4,0,0,70979
366633237,4,0,0,70863
439810243,3,0,0,70884
519520488,3,0,0,70868
179405004,4,0,0,70846
92450244,5,0,0,70915
519520488,3,0,0,70909
19517921,5,0,0,70861
4251322,5,1,1,70764
439386194,2,0,0,70756
23675801,5,0,0,70753
44256541,3,0,0,70732
8001097,5,2,1,70707
14200556,4,0,0,70637
131289579,5,0,0,70620
349796305,3,0,0,70661
190086452,4,0,0,70551
198634050,4,2,1,70694
32247751,5,0,0,70664
195442340,4,0,0,70362
278787016,3,0,0,70371
506069263,2,0,0,70342
15911187,5,0,0,70237
345960518,4,1,0,70281
359573330,4,0,0,70252
34082808,4,1,0,70147
34584306,5,2,1,70086
431432631,3,0,0,70041
27102848,5,0,0,69999
325974822,4,0,0,70201
57062259,3,1,1,70104
400655050,3,0,0,70103
291167369,3,0,0,70079
527021444,2,0,0,70059
397645433,4,0,0,70060
20663021,5,2,1,69910
518232212,2,0,0,69836
38386611,5,1,1,69737
13540642,4,2,1,69960
382509806,3,0,0,69743
39190869,4,0,0,69758
563039,6,2,1,69700
232051540,3,0,0,69549
349660436,3,0,0,69557
239702069,4,2,1,69500
40773468,6,1,0,69402
70542672,5,1,1,69383
282088606,3,0,0,69374
197940980,5,1,1,69350
478393200,3,0,0,69474
29157065,3,0,0,69354
32363020,3,1,0,69285
176381274,4,2,1,69246
96277967,3,0,0,69229
13174034,5,1,1,69161
509589031,3,0,0,69282
359482263,4,1,0,69268
255917171,4,0,0,69171
409908487,3,0,0,69160
360322820,5,0,0,68980
25477393,5,0,0,68885
505511244,2,0,0,68862
13660517,4,2,1,68944
30946277,3,0,0,68938
14426403,5,1,1,68901
58354354,2,0,0,68943
287543971,3,1,0,68934
106426931,3,1,0,68931
13660517,4,2,1,68930
483949762,3,0,0,68854
6842980,5,2,1,68844
393781245,4,1,0,68824
382477564,4,1,0,68841
450655622,3,0,0,68751
348020817,2,0,0,68691
281228239,5,1,0,68669
11019471,3,0,0,68658
363778310,4,2,1,68678
35778369,5,0,0,68726
363778310,4,2,1,68661
308020880,3,0,0,68634
335851492,4,0,0,68599
348020817,2,0,0,68537
250455405,3,0,0,68508
451804945,3,0,0,68490
58375010,3,0,0,68486
521839447,3,0,0,68485
262950242,5,1,0,68483
277010788,2,1,0,68577
348020817,2,0,0,68555
384973777,3,0,0,68545
431970996,4,0,0,68451
37685982,5,1,0,68308
107798794,4,0,0,68297
285930128,3,0,0,68271
35215137,3,0,0,68403
451551177,3,0,0,68392
326525309,2,0,0,68368
85828577,4,2,1,68328
149397379,2,0,0,68283
28604316,3,1,0,68342
437449173,3,0,0,68339
100809021,5,0,0,68249
29061197,4,0,0,68083
430636386,2,0,0,68150
407187463,4,0,0,68054
385117803,3,0,0,68023
524537868,2,0,0,68113
22123490,5,1,1,68025
335902858,4,2,1,68018
94471317,5,0,0,67981
12307503,4,2,1,67968
491163982,3,0,0,67957
418074398,4,0,0,68002
396862462,3,0,0,67982
291545535,2,0,0,67964
225584125,3,1,0,67963
327880513,3,0,0,67930
31175128,5,2,1,67865
322640671,3,0,0,67965
35068628,4,2,1,67948
411564725,4,0,0,67870
12187001,5,0,0,67851
228084728,5,0,0,67791
525620465,2,0,0,67757
282856357,4,1,0,67702
178062718,4,0,0,67667
38311974,5,0,0,67736
221115266,4,0,0,67675
420733361,2,0,0,67661
36333840,5,0,0,67632
152296197,6,2,1,67586
392027221,5,1,0,67592
11957020,5,0,0,67586
98999231,2,0,0,67576
286187447,3,0,0,67572
63393559,5,0,0,67546
291652124,5,0,0,67490
25052707,4,1,0,67481
109460491,5,2,1,67536
33452631,5,2,1,67524
44602542,5,0,0,67518
440840310,3,1,0,67499
283990354,4,0,0,67453
275993424,4,0,0,67427
275614059,4,0,0,67407
502830235,3,0,0,67439
347757095,2,0,0,67321
495363443,2,0,0,67312
297098304,4,1,1,67275
203190705,5,0,0,67269
113541556,4,0,0,67253
